"ReleaseVersion","ArtifactRole","DriverComponent","InfRelativePath","Server","BaseBuild","AsPublishedStatus","ProjectionStatus","StaticAssessment","CanonicalStaticAssessment","WdfScope","Confidence","RuntimeCompatibility","AsPublishedModelsSections","ProjectionModelsSections","AsPublishedHardwareIdCount","ProjectionHardwareIdCount","KMDFDeclared","KMDFDocumented","KMDFObserved","UMDFDeclared","ManifestMatchCount"
"25.12.1","Main","AMDNPUWDF","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\AMDNPUWDF\WT64A\kipudrv.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...14393","AMD.NTamd64.10.0...14393","2","2","1.15","1.27","1.27","","4"
"25.12.1","Main","AMDNPUWDF","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\AMDNPUWDF\WT64A\kipudrv.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...14393","AMD.NTamd64.10.0...14393","2","2","1.15","1.33","","","4"
"25.12.1","Main","AMDNPUWDF","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\AMDNPUWDF\WT64A\kipudrv.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...22000","AMD.NTamd64.10.0...22000","2","2","1.15","1.33","1.35","","4"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.15","1.19","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","13","13","1.15","1.27","1.27","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","13","13","1.15","1.33","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAfd\WT64A\amdacpafd.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","13","13","1.15","1.33","1.35","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdcomp.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdcomp.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","","1.27","1.27","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdcomp.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","","1.33","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdcomp.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","","1.33","1.35","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdext.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","","1.27","1.27","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdext.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","","1.33","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPAFDSVC\WT64A\amdacpafdext.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","1","1","","1.33","1.35","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBTACX\WT64A\amdacpbtacx.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.31","1.19","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBTACX\WT64A\amdacpbtacx.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","REVIEW_REQUIRED","WdfRequirementReview","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","10","10","1.31","1.27","1.27","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBTACX\WT64A\amdacpbtacx.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","10","10","1.31","1.33","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBTACX\WT64A\amdacpbtacx.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","10","10","1.31","1.33","1.35","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","1.15","1.19","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","3","3","1.15","1.27","1.27","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","3","3","1.15","1.33","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbt.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTAMD64.10.0...16299","AMD.NTAMD64.10.0...16299","3","3","1.15","1.33","1.35","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2019","17763","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.27","1.27","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2022","20348","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.33","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBtAfd\WT64A\amdacpbtscoext\amdacpbtscoext.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","QCA.NTamd64.10.0...22000","QCA.NTamd64.10.0...22000","1","1","","1.33","1.35","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","6","6","","1.27","1.27","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","6","6","","1.33","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus\WT64A\amdacpbus.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","6","6","","1.33","1.35","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbus2.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbus2.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.27","1.27","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbus2.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.33","","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbus2.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","3","3","","1.33","1.35","","1"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","4","4","","1.27","1.27","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","4","4","","1.33","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacpbusext\amdacpbusext.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...16299","AMD.NTamd64.10.0...16299","4","4","","1.33","1.35","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacprgmext\amdacprgmext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacprgmext\amdacprgmext.inf","Windows Server 2019","17763","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.27","1.27","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacprgmext\amdacprgmext.inf","Windows Server 2022","20348","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.33","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPBus2\WT64A\amdacprgmext\amdacprgmext.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","DeviceExtensions.NTamd64.10.0...26100","DeviceExtensions.NTamd64.10.0...26100","3","3","","1.33","1.35","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpd.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","2.33.0","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpd.inf","Windows Server 2019","17763","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.27","1.27","2.33.0","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpd.inf","Windows Server 2022","20348","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.33","","2.33.0","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpd.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","REVIEW_REQUIRED","WdfRequirementReview","InfWideConservative","STATIC_CANDIDATE","NotEstablished","amdacphpd_Device.NTamd64.10.0...22000","amdacphpd_Device.NTamd64.10.0...22000","1","1","","1.33","1.35","2.33.0","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdcomp.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdcomp.inf","Windows Server 2019","17763","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","1","1","","1.27","1.27","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdcomp.inf","Windows Server 2022","20348","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","1","1","","1.33","","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdcomp.inf","Windows Server 2025","26100","NativeApplicable","NativeApplicable","NATIVE_CANDIDATE","NativeCandidate","InfWideConservative","STATIC_CANDIDATE","NotEstablished","AMD.NTamd64.10.0...17134","AMD.NTamd64.10.0...17134","1","1","","1.33","1.35","","0"
"25.12.1","Main","Audio","d0_whql-amd-software-adrenalin-edition-25.12.1-win11-a.exe_63050d5da330\Packages\Drivers\Audio\ACPHPd\WT64A\amdacphpdext.inf","Windows Server 2016","14393","NotApplicableByBuild","NotApplicableByBuild","NOT_APPLICABLE","NotApplicable","InfWideConservative","STATIC_CANDIDATE","NotEstablished","","","0","0","","1.19","","","1"
